Order Number,Purchased on,Total Purchased,Subtotal Purchased,Tax,Shipping,Discount,Vendor Amount,Vendor Subtotal,Vendor Shipping,Vendor Name,Payment Method,payment_method,gross_amount,psp_fees,settlement_amount,currency_code,conversion_rate,margin_profit
HnK001017989,2025-07-09 22:58:28,139.15,116.85,9.35,12.95,0.0,103.69,92.74,10.95,Encompass,paypal_express,paypal_express,139.15,5.07,134.08,USD,1.0,25.320000000000018
HnK001017988,2025-07-09 22:13:57,167.44,144.89,9.6,12.95,0.0,125.94,114.99,10.95,Encompass,paypal_express,paypal_express,167.44,6.0,161.44,USD,1.0,29.5
HnK001017986,2025-07-09 22:03:17,34.08,19.17,1.96,12.95,0.0,23.73,12.78,10.95,Encompass,stripe_payments,stripe_payments,34.08,1.29,32.79,USD,1.0,7.769999999999999
HnK001017985,2025-07-09 21:54:13,287.3,249.98,24.37,12.95,0.0,224.61,213.66,10.95,Encompass,paypal_express,paypal_express,287.3,9.94,277.36,USD,1.0,42.81000000000002
HnK001017984,2025-07-09 21:28:12,667.77,596.65,58.17,12.95,0.0,520.91,509.96,10.95,Encompass,paypal_express,paypal_express,667.77,22.46,645.31,USD,1.0,101.93999999999997
HnK001017983,2025-07-09 21:23:33,249.22,197.42,11.85,39.95,0.0,186.77,161.82,24.95,Encompass,stripe_payments,stripe_payments,249.22,7.53,241.69,USD,1.0,47.39
HnC010011457,2025-07-09 20:55:34,257.18,186.53,16.43,54.22,0.0,190.49,152.88,37.61,Neuco,stripe_payments,stripe_payments,257.18,7.76,249.42,USD,1.0,51.169999999999995
HnK001017982,2025-07-09 20:34:04,107.69,87.72,7.02,12.95,0.0,80.57,69.62,10.95,Encompass,stripe_payments,stripe_payments,107.69,3.42,104.27,Refunded,1.0,20.279999999999994
HnC010011456,2025-07-09 20:31:32,136.42,99.7,7.98,28.74,0.0,95.93,81.49,14.44,Neuco,stripe_payments,stripe_payments,136.42,4.26,132.16,USD,1.0,31.970000000000006
HnK001017981,2025-07-09 20:24:25,391.25,372.16,24.75,12.95,-18.61,306.31,295.36,10.95,Encompass,paypal_express,paypal_express,391.25,13.36,377.89,USD,1.0,58.21999999999997
HnC010011455,2025-07-09 20:17:19,118.75,86.14,6.89,25.72,0.0,98.84,70.41,28.43,Neuco,stripe_payments,stripe_payments,118.75,3.74,115.01,USD,1.0,12.430000000000009
HnC010011454,2025-07-09 20:06:29,364.37,232.56,13.95,117.86,0.0,263.31,189.0,74.31,Neuco,stripe_payments,stripe_payments,364.37,10.87,353.5,USD,1.0,79.32
HnK001017980,2025-07-09 19:54:41,105.07,84.51,7.61,12.95,0.0,78.02,67.07,10.95,Encompass,stripe_payments,stripe_payments,105.07,3.35,101.72,Refunded,1.0,20.350000000000005
HnK001017979,2025-07-09 19:49:45,501.19,456.3,31.94,12.95,0.0,400.95,390.0,10.95,Encompass,stripe_payments,stripe_payments,501.19,14.83,486.36,USD,1.0,70.58000000000001
HnK001017977,2025-07-09 19:43:08,123.0,102.25,7.8,12.95,0.0,92.1,81.15,10.95,Encompass,stripe_payments,stripe_payments,123.0,3.87,119.13,USD,1.0,23.15999999999999
CEFE000002101,2025-07-09 19:37:59,135.96434856,106.32516156,0.0,29.639187,0.0,105.72,76.73,28.99,AllPoints,stripe_payments,stripe_payments,135.96,6.28,129.68,USD,0.722907,17.680000000000003
HnC010011453,2025-07-09 19:35:55,303.55,201.27,13.33,88.95,0.0,208.29,160.0,48.29,Neuco,stripe_payments,stripe_payments,303.55,9.1,294.45,USD,1.0,77.06
HnK001017976,2025-07-09 19:24:51,91.14,73.76,4.43,12.95,0.0,75.41,64.46,10.95,Encompass,paypal_express,paypal_express,91.14,3.49,87.65,USD,1.0,8.750000000000012
HnC010011452,2025-07-09 19:09:06,187.61,117.08,9.37,61.16,0.0,123.4,95.8,27.6,Neuco,stripe_payments,stripe_payments,187.61,5.74,181.87,USD,1.0,52.730000000000004
HnK001017973,2025-07-09 19:00:05,108.7,89.8,5.95,12.95,0.0,82.22,71.27,10.95,Encompass,stripe_payments,stripe_payments,108.7,3.45,105.25,USD,1.0,19.580000000000005
HnK001017972,2025-07-09 18:51:15,132.27,113.93,11.09,12.95,-5.7,101.37,90.42,10.95,Encompass,stripe_payments,stripe_payments,132.27,4.14,128.13,USD,1.0,22.619999999999994
CEFE000002100,2025-07-09 18:38:25,102.14617066,76.32225378,0.0,29.641113999999998,-3.81719712,75.86,46.87,28.99,AllPoints,stripe_payments,stripe_payments,102.15,4.79,97.36,USD,0.722954,16.710000000000004
HnK001017971,2025-07-09 18:36:39,746.69,670.08,63.66,12.95,0.0,494.95,484.0,10.95,Encompass,stripe_payments,stripe_payments,746.69,21.95,724.74,USD,1.0,207.84000000000003
CEFE000002099,2025-07-09 18:35:49,138.05529584,108.41418184,0.0,29.641113999999998,0.0,95.57,66.58,28.99,AllPoints,stripe_payments,stripe_payments,138.06,6.37,131.69,USD,0.722954,29.750000000000004
HnK001017970,2025-07-09 18:33:52,87.85,68.4,6.5,12.95,0.0,56.55,45.6,10.95,Encompass,stripe_payments,stripe_payments,87.85,2.85,85.0,USD,1.0,25.599999999999998
HnC010011451,2025-07-09 18:27:43,92.27,59.58,5.47,27.22,0.0,62.74,41.16,21.58,Neuco,stripe_payments,stripe_payments,92.27,2.98,89.29,USD,1.0,23.57000000000001
HnC010011450,2025-07-09 18:12:04,2981.46,2565.48,162.91,253.07,0.0,2295.28,1981.42,313.86,Neuco,stripe_payments,stripe_payments,2981.46,86.76,2894.7,USD,1.0,512.6599999999997
HnK001017969,2025-07-09 18:00:58,173.57,149.41,11.21,12.95,0.0,129.53,118.58,0.0,Encompass,stripe_payments,stripe_payments,173.57,5.33,168.24,USD,1.0,44.33000000000001
HnK001017968,2025-07-09 17:43:06,113.58,94.05,6.58,12.95,0.0,85.59,74.64,10.95,Encompass,stripe_payments,stripe_payments,113.58,3.59,109.99,USD,1.0,20.809999999999995
HnK001017967,2025-07-09 17:41:47,307.93,275.68,19.3,12.95,0.0,246.57,235.62,10.95,Encompass,stripe_payments,stripe_payments,307.93,9.23,298.7,USD,1.0,42.89999999999998
HnC010011448,2025-07-09 17:39:07,737.51,645.42,43.57,48.52,0.0,577.11,566.16,10.95,Encompass,stripe_payments,stripe_payments,737.51,21.69,715.82,USD,1.0,117.0200000000001
HnK001017966,2025-07-09 17:38:04,118.31,99.07,6.29,12.95,0.0,111.58,78.63,32.95,Encompass,stripe_payments,stripe_payments,118.31,3.73,114.58,USD,1.0,-0.73
HnK001017964,2025-07-09 17:24:10,116.2,71.93,4.32,39.95,0.0,72.9,47.95,24.95,Encompass,stripe_payments,stripe_payments,116.2,3.67,112.53,USD,1.0,35.959999999999994
HnC010011446,2025-07-09 17:24:05,273.23,119.19,9.54,144.5,0.0,182.32,97.52,84.8,Neuco,paypal_express,paypal_express,273.23,9.48,263.75,USD,1.0,71.95000000000002
HnC010011447,2025-07-09 17:23:26,53.69,26.39,1.58,25.72,0.0,31.23,18.23,13.0,Neuco,stripe_payments,stripe_payments,53.69,1.86,51.83,USD,1.0,18.739999999999995
HnK001017963,2025-07-09 17:22:33,137.01,113.56,10.5,12.95,0.0,101.08,90.13,10.95,Encompass,stripe_payments,stripe_payments,137.01,4.27,132.74,USD,1.0,27.390000000000015
HnC010011445,2025-07-09 17:21:13,1935.27,1777.92,111.12,46.23,0.0,210.42,177.37,33.05,Neuco,stripe_payments,stripe_payments,1935.27,56.42,1878.85,USD,1.0,1612.01
HnK001017962,2025-07-09 17:20:27,688.18,631.06,44.17,12.95,0.0,550.31,539.36,10.95,Encompass,stripe_payments,stripe_payments,688.18,20.26,667.92,USD,1.0,97.34999999999994
HnK001017961,2025-07-09 17:12:35,304.4,237.8,16.65,49.95,0.0,236.2,137.78,32.95,Encompass,paypal_express,paypal_express,0.0,-10.654,0.0,Refunded,1.0,-160.07600000000002
HnK001017959,2025-07-09 17:06:19,86.73,67.81,5.97,12.95,0.0,64.77,53.82,10.95,Encompass,paypal_express,paypal_express,86.73,3.34,83.39,USD,1.0,15.280000000000001
HnK001017960,2025-07-09 17:06:14,195.75,168.09,14.71,12.95,0.0,148.73,137.78,10.95,Encompass,stripe_payments,stripe_payments,195.75,5.98,189.77,USD,1.0,35.06
HnC010011444,2025-07-09 16:44:29,394.88,242.66,21.35,130.87,0.0,273.23,190.52,82.71,Neuco,stripe_payments,stripe_payments,394.88,11.75,383.13,USD,1.0,98.14999999999999
HnC010011443,2025-07-09 16:43:37,695.26,573.91,45.91,75.44,0.0,516.47,466.41,50.06,Neuco,stripe_payments,stripe_payments,695.26,20.46,674.8,USD,1.0,137.86999999999992
HnK001017956,2025-07-09 16:35:29,227.88,202.76,12.17,12.95,0.0,177.15,166.2,0.0,Encompass,stripe_payments,stripe_payments,227.88,6.91,220.97,USD,1.0,47.860000000000014
HnK001017955,2025-07-09 16:32:26,52.82,36.66,3.21,12.95,0.0,35.39,24.44,10.95,Encompass,paypal_express,paypal_express,52.82,2.23,50.59,USD,1.0,12.970000000000002
HnK001017954,2025-07-09 16:29:03,49.48,33.8,2.73,12.95,0.0,33.48,22.53,10.95,Encompass,paypal_express,paypal_express,49.48,2.12,47.36,USD,1.0,11.759999999999998
HnK001017951,2025-07-09 16:17:41,119.76,97.1,9.71,12.95,0.0,88.01,77.06,10.95,Encompass,paypal_express,paypal_express,119.76,4.43,115.33,USD,1.0,22.889999999999997
HnC010011442,2025-07-09 16:14:43,31.26,5.66,0.42,25.18,0.0,15.84,2.84,13.0,Neuco,stripe_payments,stripe_payments,31.26,1.21,30.05,USD,1.0,13.0
HnK001017950,2025-07-09 15:54:26,52.75,37.2,2.6,12.95,0.0,35.75,24.8,10.95,Encompass,paypal_express,paypal_express,52.75,2.23,50.52,USD,1.0,12.540000000000003
HnC010011441,2025-07-09 15:38:39,5961.38,5456.64,504.74,0.0,0.0,4800.0,4800.0,0.0,Neuco,stripe_payments,stripe_payments,5961.38,173.18,5788.2,USD,1.0,815.0199999999998
HnK001017949,2025-07-09 15:34:43,666.35,605.0,48.4,12.95,0.0,529.04,517.09,11.95,ReliableParts,stripe_payments,stripe_payments,666.35,19.62,646.73,Refunded,1.0,98.06999999999998
CEFE000002098,2025-07-09 15:11:14,117.29630855999999,87.66142656,0.0,29.634881999999998,0.0,92.26,63.27,28.99,AllPoints,stripe_payments,stripe_payments,117.3,5.46,111.84,USD,0.722802,14.120000000000001
HnK001017948,2025-07-09 15:01:23,201.21,168.09,20.17,12.95,0.0,148.73,137.78,10.95,Encompass,paypal_express,paypal_express,201.21,7.11,194.1,USD,1.0,38.25999999999999
HnC010011440,2025-07-09 14:59:11,312.6,221.65,13.3,77.65,0.0,157.13,95.43,61.7,Neuco,stripe_payments,stripe_payments,312.6,9.37,303.23,Refunded,1.0,136.73000000000002
HnK001017947,2025-07-09 14:57:21,172.6,147.82,11.83,12.95,0.0,128.27,117.32,10.95,Encompass,stripe_payments,stripe_payments,172.6,5.31,167.29,USD,1.0,33.709999999999994
HnK001017945,2025-07-09 14:29:45,110.38,89.49,7.94,12.95,0.0,81.97,71.02,10.95,Encompass,paypal_express,paypal_express,110.38,4.12,106.26,USD,1.0,20.17000000000001
HnK001017944,2025-07-09 14:20:13,226.14,199.24,13.95,12.95,0.0,174.26,163.31,10.95,Encompass,stripe_payments,stripe_payments,226.14,6.86,219.28,USD,1.0,38.16
HnK001017943,2025-07-09 14:18:06,81.08,63.67,4.46,12.95,0.0,61.48,50.53,10.95,Encompass,paypal_express,paypal_express,81.08,3.16,77.92,USD,1.0,13.280000000000001
CEFE000002097,2025-07-09 14:17:59,93.87169092,64.21581692000001,0.0,29.655874,0.0,68.41,39.42,28.99,AllPoints,stripe_payments,stripe_payments,93.87,4.43,89.44,USD,0.723314,16.599999999999998
WTB000010091,2025-07-09 14:10:35,407.54,394.59,0.0,12.95,0.0,345.35,334.4,10.95,Encompass,stripe_payments,stripe_payments,407.54,12.12,395.42,USD,1.0,37.95000000000004
HnK001017942,2025-07-09 14:06:40,86.46,67.44,6.07,12.95,0.0,64.47,53.52,10.95,Encompass,stripe_payments,stripe_payments,86.46,2.81,83.65,USD,1.0,16.370000000000005
HnK001017941,2025-07-09 14:01:37,332.71,301.66,18.1,12.95,0.0,254.7,243.75,10.95,Encompass,stripe_payments,stripe_payments,332.71,9.95,322.76,USD,1.0,58.109999999999985
HnK001017939,2025-07-09 13:07:34,125.17,105.12,7.1,12.95,0.0,94.38,83.43,10.95,Encompass,stripe_payments,stripe_payments,125.17,3.93,121.24,USD,1.0,22.92999999999999
HnK001017937,2025-07-09 12:30:15,222.35,194.79,14.61,12.95,0.0,170.61,159.66,0.0,Encompass,stripe_payments,stripe_payments,222.35,6.75,215.6,USD,1.0,49.19
HnK001017936,2025-07-09 11:34:53,263.5,233.07,17.48,12.95,0.0,201.99,191.04,10.95,Encompass,paypal_express,paypal_express,263.5,9.16,254.34,USD,1.0,43.19000000000001
CEFE000002096,2025-07-09 10:37:59,229.14616452,199.47901552000002,0.0,29.667149000000002,0.0,167.77,138.78,28.99,AllPoints,stripe_payments,stripe_payments,229.15,10.38,218.77,USD,0.723589,40.62000000000001
HnK001017934,2025-07-09 09:22:20,63.74,47.14,3.65,12.95,0.0,42.38,31.43,10.95,Encompass,paypal_express,paypal_express,63.74,2.59,61.15,USD,1.0,16.18
HnC010011439,2025-07-09 08:25:42,1391.18,1340.01,0.0,51.17,0.0,1263.56,1196.44,67.12,Neuco,stripe_payments,stripe_payments,1391.18,40.64,1350.54,USD,1.0,46.339999999999904
HnK001017933,2025-07-09 05:36:47,190.2,130.16,10.09,49.95,0.0,128.04,95.09,32.95,Encompass,paypal_express,paypal_express,190.2,6.75,183.45,USD,1.0,48.65999999999998
HnK001017932,2025-07-09 04:07:12,243.87,192.38,11.54,39.95,0.0,182.64,157.69,24.95,Encompass,paypal_express,paypal_express,243.87,8.51,235.36,USD,1.0,44.210000000000015
FE001016384,2025-07-09 04:06:57,261.86,231.01,13.86,16.99,0.0,209.0,193.01,15.99,AllPoints,stripe_payments,stripe_payments,261.86,7.89,253.97,USD,1.0,37.080000000000005
HnC010011438,2025-07-09 03:37:00,80.15,43.35,3.79,33.01,0.0,52.7,31.5,21.2,Neuco,stripe_payments,stripe_payments,80.15,2.62,77.53,USD,1.0,22.21
HnK001017929,2025-07-09 03:09:27,198.99,172.26,13.78,12.95,0.0,152.15,141.2,10.95,Encompass,paypal_express,paypal_express,198.99,10.02,188.97,USD,1.0,26.800000000000008
HnC010011437,2025-07-09 02:57:49,197.94,113.04,10.6,74.3,0.0,120.17,92.5,27.67,Neuco,stripe_payments,stripe_payments,197.94,6.04,191.9,USD,1.0,65.69
CEFE000002095,2025-07-09 02:53:53,211.34745272000004,181.66382172000002,0.0,29.683631000000002,0.0,159.89,130.9,28.99,AllPoints,stripe_payments,stripe_payments,211.35,9.6,201.75,USD,0.723991,32.26
HnK001017927,2025-07-09 02:31:54,141.13,118.55,9.63,12.95,0.0,78.27,66.32,11.95,ReliableParts,paypal_express,paypal_express,141.13,5.13,136.0,USD,1.0,52.6
HnC010011436,2025-07-09 02:19:29,86.43,51.81,3.89,30.73,0.0,57.28,35.7,21.58,Neuco,stripe_payments,stripe_payments,86.43,2.81,83.62,Refunded,1.0,23.530000000000005
HnK001017926,2025-07-09 01:43:07,243.57,213.54,17.08,12.95,0.0,185.98,175.03,10.95,Encompass,stripe_payments,stripe_payments,243.57,7.36,236.21,USD,1.0,42.870000000000005
HnK001017925,2025-07-09 01:40:47,198.62,171.32,14.35,12.95,0.0,144.34,133.39,10.95,Encompass,stripe_payments,stripe_payments,198.62,6.06,192.56,USD,1.0,42.16000000000001
HnK001017924,2025-07-09 01:39:17,177.06,150.91,13.2,12.95,0.0,134.65,123.7,10.95,Encompass,paypal_express,paypal_express,177.06,6.32,170.74,USD,1.0,29.770000000000003
HnK001017923,2025-07-09 01:27:03,53.67,37.2,3.52,12.95,0.0,35.75,24.8,10.95,Encompass,stripe_payments,stripe_payments,53.67,1.86,51.81,USD,1.0,14.200000000000003
HnC010011435,2025-07-09 01:14:45,161.28,86.66,6.93,67.69,0.0,87.15,68.41,18.74,Neuco,stripe_payments,stripe_payments,161.28,4.98,156.3,USD,1.0,64.17000000000002
HnC010011434,2025-07-09 01:09:08,247.17,206.84,14.48,25.85,0.0,199.97,168.99,30.98,Neuco,stripe_payments,stripe_payments,247.17,7.47,239.7,Refunded,1.0,32.25999999999998
HnK001017922,2025-07-09 00:51:16,118.06,96.52,8.59,12.95,0.0,87.55,76.6,10.95,Encompass,stripe_payments,stripe_payments,118.06,3.72,114.34,USD,1.0,23.07000000000001
HnK001017921,2025-07-09 00:38:39,125.68,102.25,10.48,12.95,0.0,92.1,81.15,10.95,Encompass,paypal_express,paypal_express,125.68,4.62,121.06,USD,1.0,24.339999999999996
HnK001017918,2025-07-09 00:25:23,102.4,82.82,6.63,12.95,0.0,76.68,65.73,10.95,Encompass,stripe_payments,stripe_payments,102.4,3.27,99.13,USD,1.0,19.179999999999993
HnC010011433,2025-07-09 00:13:39,417.77,363.58,25.45,28.74,0.0,336.9,295.48,41.42,Neuco,stripe_payments,stripe_payments,417.77,12.42,405.35,USD,1.0,56.03
HnK001017917,2025-07-09 00:11:43,288.73,250.71,25.07,12.95,0.0,225.23,214.28,10.95,Encompass,stripe_payments,stripe_payments,288.73,8.67,280.06,USD,1.0,46.16
HnK001017915,2025-07-09 00:10:26,50.95,35.78,2.22,12.95,0.0,34.8,23.85,10.95,Encompass,paypal_express,paypal_express,50.95,2.17,48.78,USD,1.0,11.81
HnC010011432,2025-07-09 00:08:42,41.12,14.26,1.14,25.72,0.0,26.79,6.69,20.1,Neuco,paypal_express,paypal_express,41.12,1.84,39.28,USD,1.0,10.650000000000002
HnK001017914,2025-07-09 00:06:53,208.12,146.45,11.72,49.95,0.0,152.99,120.04,32.95,Encompass,stripe_payments,stripe_payments,208.12,6.34,201.78,USD,1.0,42.44999999999999
HnK001017913,2025-07-08 23:57:16,66.88,50.4,3.53,12.95,0.0,44.55,33.6,10.95,Encompass,stripe_payments,stripe_payments,66.88,2.24,64.64,USD,1.0,17.85
HnK001017911,2025-07-08 23:40:44,124.81,68.76,6.1,49.95,0.0,87.52,54.57,32.95,Encompass,paypal_express,paypal_express,124.81,4.6,120.21,USD,1.0,28.089999999999982
HnK001017910,2025-07-08 23:33:32,105.84,63.05,2.84,39.95,0.0,72.09,50.04,18.95,Encompass,stripe_payments,stripe_payments,105.84,3.37,102.47,USD,1.0,30.110000000000003
HnK001017909,2025-07-08 23:16:22,262.15,207.66,14.54,39.95,0.0,206.46,181.51,24.95,Encompass,stripe_payments,stripe_payments,262.15,7.9,254.25,USD,1.0,39.89000000000001
HnK001017907,2025-07-08 23:00:09,194.23,164.8,16.48,12.95,0.0,158.19,147.24,10.95,Encompass,stripe_payments,stripe_payments,194.23,5.93,188.3,USD,1.0,24.180000000000003
HnK001017906,2025-07-08 22:47:50,39.16,23.77,2.44,12.95,0.0,26.8,15.85,10.95,Encompass,stripe_payments,stripe_payments,39.16,1.44,37.72,USD,1.0,9.479999999999999
HnK001017905,2025-07-08 22:45:38,93.69,74.33,6.41,12.95,0.0,69.94,58.99,10.95,Encompass,paypal_express,paypal_express,93.69,3.57,90.12,USD,1.0,16.610000000000003
HnK001017904,2025-07-08 22:24:35,316.75,249.35,17.45,49.95,0.0,261.61,228.66,32.95,Encompass,stripe_payments,stripe_payments,316.75,9.49,307.26,USD,1.0,36.15999999999999
HnK001017903,2025-07-08 22:13:43,180.41,157.98,9.48,12.95,0.0,140.44,129.49,10.95,Encompass,stripe_payments,stripe_payments,180.41,5.53,174.88,Refunded,1.0,28.909999999999982
HnC010011431,2025-07-08 22:12:04,258.39,206.84,17.53,34.02,0.0,203.61,168.99,34.62,Neuco,stripe_payments,stripe_payments,258.39,7.79,250.6,USD,1.0,39.19999999999999
HnK001017902,2025-07-08 22:10:16,224.83,202.76,19.26,12.95,-10.14,177.15,166.2,10.95,Encompass,stripe_payments,stripe_payments,224.83,6.82,218.01,USD,1.0,34.04
HnK001017901,2025-07-08 22:02:20,149.17,135.27,7.71,12.95,-6.76,118.31,107.36,10.95,Encompass,stripe_payments,stripe_payments,149.17,4.63,144.54,USD,1.0,21.599999999999994
HnK001017900,2025-07-08 21:51:10,132.22,76.89,5.38,49.95,0.0,93.97,61.02,32.95,Encompass,stripe_payments,stripe_payments,132.22,4.13,128.09,USD,1.0,29.98999999999999
HnC010011429,2025-07-08 21:27:58,1478.31,1283.36,102.67,92.28,0.0,996.77,117.5,56.77,Neuco,stripe_payments,stripe_payments,1478.31,43.17,1435.14,USD,1.0,1217.7
CEFE000002094,2025-07-08 21:26:05,104.01719571,74.30420871,0.0,29.712987,0.0,82.48,53.49,28.99,AllPoints,stripe_payments,stripe_payments,104.02,4.88,99.14,USD,0.724707,11.780000000000001
HnK001017898,2025-07-08 21:18:50,46.61,30.83,2.83,12.95,0.0,31.5,20.55,10.95,Encompass,stripe_payments,stripe_payments,46.61,1.65,44.96,USD,1.0,11.81
HnC010011430,2025-07-08 21:13:06,287.07,239.58,14.37,33.12,0.0,230.97,195.84,35.13,Neuco,stripe_payments,stripe_payments,287.07,8.63,278.44,USD,1.0,38.83999999999999
HnK001017897,2025-07-08 21:06:57,339.56,297.59,29.02,12.95,0.0,265.3,254.35,10.95,Encompass,paypal_express,paypal_express,339.56,11.66,327.9,USD,1.0,50.93999999999998
HnK001017896,2025-07-08 21:06:07,189.03,128.78,10.3,49.95,0.0,135.16,102.21,32.95,Encompass,paypal_express,paypal_express,189.03,6.71,182.32,USD,1.0,40.449999999999996
FE001016383,2025-07-08 20:50:46,736.12,647.29,38.84,49.99,0.0,616.79,567.8,48.99,AllPoints,stripe_payments,stripe_payments,736.12,21.65,714.47,USD,1.0,76.03000000000006
HnK001017895,2025-07-08 20:50:05,156.15,132.59,10.61,12.95,0.0,125.02,114.07,10.95,Encompass,stripe_payments,stripe_payments,156.15,4.83,151.32,USD,1.0,21.47
HnK001017894,2025-07-08 20:03:31,383.8,341.01,29.84,12.95,0.0,302.41,291.46,10.95,Encompass,paypal_express,paypal_express,383.8,13.12,370.68,USD,1.0,55.15000000000003
CEFE000002093,2025-07-08 19:30:05,213.5576025,183.87872750000002,0.0,29.678875,0.0,161.51,132.52,28.99,AllPoints,stripe_payments,stripe_payments,213.56,9.7,203.86,USD,0.723875,32.650000000000006
HnC010011428,2025-07-08 19:18:48,322.99,204.4,17.89,100.7,0.0,238.91,160.58,78.33,Neuco,stripe_payments,stripe_payments,322.99,9.67,313.32,USD,1.0,64.73999999999998
HnK001017892,2025-07-08 18:52:13,185.27,168.74,12.02,12.95,-8.44,149.26,138.31,10.95,Encompass,stripe_payments,stripe_payments,185.27,5.67,179.6,USD,1.0,24.669999999999995
HnK001017891,2025-07-08 18:51:00,271.27,234.84,23.48,12.95,0.0,203.44,192.49,10.95,Encompass,paypal_express,paypal_express,271.27,9.41,261.86,USD,1.0,49.010000000000005
HnK001017890,2025-07-08 18:45:11,122.94,103.76,6.23,12.95,0.0,93.3,82.35,10.95,Encompass,paypal_express,paypal_express,122.94,4.53,118.41,USD,1.0,20.580000000000002
CEFE000002092,2025-07-08 18:32:26,219.90989267999998,200.2600944,0.0,29.662803,-10.01300472,173.39,144.4,28.99,AllPoints,stripe_payments,stripe_payments,219.91,9.98,209.93,USD,0.723483,26.560000000000006
HnC010011427,2025-07-08 18:16:37,43.61,16.34,0.9,26.37,0.0,22.62,11.67,10.95,Encompass,stripe_payments,stripe_payments,43.61,1.56,42.05,USD,1.0,17.869999999999997
HnK001017889,2025-07-08 18:08:00,187.4,163.04,11.41,12.95,0.0,145.59,133.64,11.95,ReliableParts,stripe_payments,stripe_payments,187.4,5.73,181.67,USD,1.0,30.349999999999998
HnK001017888,2025-07-08 17:56:35,474.81,450.16,34.21,12.95,-22.51,395.7,384.75,10.95,Encompass,stripe_payments,stripe_payments,474.81,14.07,460.74,USD,1.0,50.970000000000006
HnK001017887,2025-07-08 17:54:52,33.53,19.35,1.23,12.95,0.0,23.85,12.9,10.95,Encompass,paypal_express,paypal_express,33.53,1.59,31.94,USD,1.0,6.5
CEFE000002091,2025-07-08 17:54:25,101.32211252,71.65344652,0.0,29.668665999999998,0.0,72.95,43.96,28.99,AllPoints,stripe_payments,stripe_payments,101.32,4.76,96.56,USD,0.723626,18.85
HnK001017886,2025-07-08 17:36:31,281.02,243.7,24.37,12.95,0.0,220.09,209.14,10.95,Encompass,stripe_payments,stripe_payments,281.02,8.45,272.57,USD,1.0,44.03
HnK001017885,2025-07-08 17:27:02,85.11,68.08,4.08,12.95,0.0,71.53,59.58,11.95,ReliableParts,stripe_payments,stripe_payments,85.11,2.77,82.34,USD,1.0,8.040000000000006
HnC010011426,2025-07-08 17:26:50,119.47,86.09,7.66,25.72,0.0,83.91,72.96,10.95,Encompass,stripe_payments,stripe_payments,119.47,3.76,115.71,USD,1.0,28.04
HnC010011425,2025-07-08 17:26:30,1003.0,827.17,49.63,126.2,0.0,758.54,725.59,32.95,Encompass,stripe_payments,stripe_payments,1003.0,29.39,973.61,USD,1.0,185.68
WTB000010090,2025-07-08 17:12:41,84.86,65.22,6.69,12.95,0.0,54.43,43.48,10.95,Encompass,paypal_express,paypal_express,84.86,3.28,81.58,USD,1.0,23.87
HnC010011424,2025-07-08 16:35:55,253.79,213.65,14.96,25.18,0.0,192.01,181.06,10.95,Encompass,paypal_express,paypal_express,253.79,8.84,244.95,USD,1.0,44.09999999999998
HnK001017884,2025-07-08 16:19:11,317.01,297.74,21.21,12.95,-14.89,265.43,254.48,10.95,Encompass,stripe_payments,stripe_payments,317.01,9.49,307.52,Refunded,1.0,32.59999999999999
HnK001017883,2025-07-08 16:17:00,94.23,75.47,5.81,12.95,0.0,76.1,64.15,11.95,ReliableParts,stripe_payments,stripe_payments,94.23,3.03,91.2,USD,1.0,12.069999999999999
HnC010011423,2025-07-08 16:12:35,829.29,714.76,67.72,46.81,0.0,730.69,685.93,44.76,Neuco,paypal_express,paypal_express,829.29,27.77,801.52,USD,1.0,43.060000000000045
CEFE000002090,2025-07-08 16:10:18,231.28542095999998,201.60002695999998,0.0,29.685394,0.0,174.25,145.26,28.99,AllPoints,stripe_payments,stripe_payments,231.29,10.48,220.81,USD,0.724034,36.08000000000001
HnK001017882,2025-07-08 16:09:31,218.13,168.09,10.09,39.95,0.0,162.73,137.78,24.95,Encompass,paypal_express,paypal_express,218.13,7.67,210.46,USD,1.0,40.06
HnK001017881,2025-07-08 16:00:21,256.62,215.17,12.26,39.95,-10.76,212.62,187.67,24.95,Encompass,stripe_payments,stripe_payments,256.62,7.74,248.88,Refunded,1.0,28.520000000000003
FE001016382,2025-07-08 15:58:32,27.57,9.8,0.78,16.99,0.0,20.89,4.9,15.99,AllPoints,stripe_payments,stripe_payments,27.57,1.1,26.47,USD,1.0,4.48
HnK001017880,2025-07-08 15:54:44,175.38,126.57,8.86,39.95,0.0,125.4,100.45,24.95,Encompass,stripe_payments,stripe_payments,175.38,5.39,169.99,USD,1.0,39.2
HnK001017879,2025-07-08 15:52:35,281.21,248.39,19.87,12.95,0.0,214.49,203.54,10.95,Encompass,stripe_payments,stripe_payments,281.21,8.46,272.75,USD,1.0,49.800000000000004
HnK001017878,2025-07-08 15:39:02,293.91,266.82,14.14,12.95,0.0,239.0,228.05,10.95,Encompass,paypal_express,paypal_express,293.91,10.16,283.75,USD,1.0,34.58999999999999
HnC010011422,2025-07-08 15:37:51,216.25,165.55,15.93,34.77,0.0,154.89,129.98,24.91,Neuco,stripe_payments,stripe_payments,216.25,6.57,209.68,USD,1.0,48.22000000000002
