payment_method,transaction_id,order_number,gross_amount,psp_fees,settlement_amount,currency_code,conversion_rate
stripe_payments,pi_3RibxABQ61UuLJWK06DDRmV4,HnC010011419,1197.3,35.02,1162.28,USD,1.0
stripe_payments,pi_3RibnOKBRFHIrdpE1AosbT6Z,HnK001017872,123.38,3.88,119.5,USD,1.0
stripe_payments,pi_3RibieBQ61UuLJWK0VThQXJG,HnC010011418,1967.5,57.36,1910.14,USD,1.0
stripe_payments,pi_3RibeKKBRFHIrdpE1TsXwJeT,HnK001017871,136.11,4.25,131.86,USD,1.0
stripe_payments,pi_3RibdEKBRFHIrdpE01CdS1mk,HnK001017870,122.25,3.85,118.4,USD,1.0
stripe_payments,pi_3RibSqBQ61UuLJWK2O21dyjH,HnC010011417,32.53,1.24,31.29,USD,1.0
stripe_payments,pi_3RibAABQ61UuLJWK0ongk0yO,HnC010011416,157.92,4.88,153.04,USD,1.0
stripe_payments,pi_3Rib37BQ61UuLJWK2x3RNy8I,HnC010011415,131.71,4.12,127.59,USD,1.0
stripe_payments,pi_3Rib1mBQ61UuLJWK1XnQ79yo,HnC010011414,1493.96,43.62,1450.34,USD,1.0
paypal_express,9YV91602JE505703F,HnK001017867,0.0,0.0,0.0,Refunded,1.0
stripe_payments,pi_3Ria57LbZ7P2XrWw0DclJMXx,FE001016381,676.92,19.93,656.99,USD,1.0
stripe_payments,pi_3RiZuyKBRFHIrdpE1TRLWmJZ-refund,HnK001017866,268.29,8.08,260.21,USD,1.0
stripe_payments,pi_3RiYyQBQ61UuLJWK1BmCHeWt,HnC010011413,490.0,14.51,475.49,USD,1.0
paypal_express,3UF08780LL916810M,HnK001017865,127.3,4.68,122.62,USD,1.0
paypal_express,58T86589SJ7805745,HnK001017862,158.6,5.71,152.89,USD,1.0
paypal_express,0BS57839M75050625,HnK001017861,55.26,2.31,52.95,USD,1.0
stripe_payments,pi_3RiREuKBRFHIrdpE1u3VmECW,HnK001017858,41.67,2.13,39.54,USD,1.0
paypal_express,3F683014NU730801K,HnK001017857,219.73,7.72,212.01,USD,1.0
stripe_payments,pi_3RiQwvKBRFHIrdpE04QBtBPz,HnK001017856,130.79,4.09,126.7,USD,1.0
paypal_express,19W66450U1220712L,HnK001017855,0.0,0.0,0.0,Refunded,1.0
paypal_express,4D892764T37771632,HnK001017854,0.0,0.0,0.0,Refunded,1.0
stripe_payments,pi_3RiPq3LbZ7P2XrWw3oSVWHvh,CEFE000002086,52.34,2.6,49.74,USD,0.724468
stripe_payments,pi_3RiPdiKBRFHIrdpE0PWVCsVK,HnK001017853,286.28,8.6,277.68,USD,1.0
paypal_express,5NU452021S235672E,HnK001017852,124.4,4.58,119.82,USD,1.0
stripe_payments,pi_3RiOhOBQ61UuLJWK255x9lIz,HnC010011412,752.92,22.13,730.79,USD,1.0
stripe_payments,pi_3RiOg1KBRFHIrdpE1Lt58H0i-refund,HnK001017851,333.35,9.97,323.38,USD,1.0
paypal_express,2H7437660S841403H,HnK001017849,284.89,9.86,275.03,USD,1.0
stripe_payments,pi_3RiNyRKBRFHIrdpE1fWK96bv,HnK001017850,83.81,2.73,81.08,USD,1.0
stripe_payments,pi_3RiNkpKBRFHIrdpE1APmWBNk-refund,HnK001017848,262.26,7.91,254.35,USD,1.0
stripe_payments,pi_3RiNcUKBRFHIrdpE0LwhjEX4,HnK001017847,180.95,5.55,175.4,USD,1.0
paypal_express,99A14263KR676032N,HnK001017846,164.05,5.89,158.16,USD,1.0
stripe_payments,pi_3RiNFFKBRFHIrdpE1Y9zbcux,HnK001017845,123.27,3.87,119.4,USD,1.0
stripe_payments,pi_3RiN6jLbZ7P2XrWw3OJvXsAN,CEFE000002085,376.77,16.88,359.89,USD,0.723626
paypal_express,0JN53252RV038211Y,HnK001017844,183.64,6.53,177.11,USD,1.0
stripe_payments,pi_3RiN1xBQ61UuLJWK1Hwiyqrq-refund,HnC010011411,181.09,5.55,175.54,USD,1.0
stripe_payments,pi_3RiMveKBRFHIrdpE1aiGNNCK,HnK001017843,441.42,13.1,428.32,USD,1.0
stripe_payments,pi_3RiMpgLbZ7P2XrWw3pluMboM,CEFE000002084,78.44,3.75,74.69,USD,0.723695
stripe_payments,pi_3RiMpBLbZ7P2XrWw1Ons5BI3,FE001016380,185.65,5.68,179.97,USD,1.0
stripe_payments,pi_3RiMZqKBRFHIrdpE0zzS6KC8-refund,HnK001017842,299.3,8.98,290.32,USD,1.0
paypal_express,0PU67222FL9696425,HnK001017841,137.62,5.02,132.6,USD,1.0
stripe_payments,pi_3RiMPGKBRFHIrdpE1Ora9l8C,HnK001017840,171.0,5.26,165.74,USD,1.0
stripe_payments,pi_3RiMLaKBRFHIrdpE0cCydgQS,HnK001017839,226.78,6.88,219.9,USD,1.0
stripe_payments,pi_3RiMGeBQ61UuLJWK1r8H6HBf,HnC010011410,166.93,5.14,161.79,USD,1.0
paypal_express,63C95750MS718745T,HnK001017837,462.49,15.71,446.78,USD,1.0
stripe_payments,pi_3RiLrpBQ61UuLJWK1e0AtC4i,HnC010011409,102.9,3.28,99.62,USD,1.0
stripe_payments,pi_3RiLoMKBRFHIrdpE1cvpjPmj,HnK001017836,219.11,6.65,212.46,USD,1.0
stripe_payments,pi_3RiLmTLbZ7P2XrWw24YP6gRE,CEFE000002082,103.35,4.85,98.5,USD,0.72434
stripe_payments,pi_3RiLN2KBRFHIrdpE03GgWlZd,HnK001017833,144.8,4.5,140.3,USD,1.0
stripe_payments,pi_3RiLHmCyhgPTsSxt1MhTUqYA,WTB000010089,60.18,2.05,58.13,USD,1.0
stripe_payments,pi_3RiLCZKBRFHIrdpE0sZ0w1Ml,HnK001017835,216.06,6.57,209.49,USD,1.0
stripe_payments,pi_3RiLBZKBRFHIrdpE1F0h4H8D,HnK001017834,532.88,15.75,517.13,USD,1.0
stripe_payments,pi_3RiL8kKBRFHIrdpE0Or9onnT,HnK001017832,178.33,5.47,172.86,USD,1.0
stripe_payments,pi_3RiL6hKBRFHIrdpE1xhAlUnb,HnK001017831,39.46,1.44,38.02,USD,1.0
paypal_express,4CG73855TR1104121,FE001016379,38.36,1.75,36.61,USD,1.0
stripe_payments,pi_3RiL2AKBRFHIrdpE1QBBEwrQ,HnK001017830,151.39,4.69,146.7,USD,1.0
stripe_payments,pi_3RiKt0BQ61UuLJWK16lUaqtS,HnC010011408,54.14,1.87,52.27,USD,1.0
stripe_payments,pi_3RiKroKBRFHIrdpE1Od4oxm6,HnK001017829,245.8,7.43,238.37,USD,1.0
stripe_payments,pi_3RiKpcKBRFHIrdpE0Mc61x4i,HnK001017828,43.66,1.57,42.09,USD,1.0
stripe_payments,pi_3RiKmgKBRFHIrdpE07Dl8JnS,HnK001017827,89.28,2.89,86.39,USD,1.0
stripe_payments,pi_3RiKUHKBRFHIrdpE0JMk5Zdd,HnK001017826,3469.08,100.9,3368.18,USD,1.0
paypal_express,7ME493388G5795604,HnK001017825,679.61,22.85,656.76,USD,1.0
paypal_express,6RG56502MF801300C,HnK001017824,328.44,11.3,317.14,USD,1.0
stripe_payments,pi_3RiK6GCyhgPTsSxt1Kh770Ou,WTB000010088,87.9,2.85,85.05,USD,1.0
stripe_payments,pi_3RiK69LbZ7P2XrWw0WNfEsMR,FE001016378,116.23,3.67,112.56,USD,1.0
stripe_payments,pi_3RiK61BQ61UuLJWK04fLHBKz,HnC010011406,216.82,6.59,210.23,USD,1.0
paypal_express,37P6699726031582D,WTB000010087,107.32,4.02,103.3,USD,1.0
stripe_payments,pi_3RiJbYKBRFHIrdpE0v3O7nny,HnK001017822,100.02,3.2,96.82,USD,1.0
paypal_express,1AA778193J766951G,HnK001017820,69.42,2.77,66.65,USD,1.0
stripe_payments,pi_3RiJHnKBRFHIrdpE1gPCPpJm,HnK001017819,230.15,6.97,223.18,USD,1.0
stripe_payments,pi_3RiJD9KBRFHIrdpE1Gp4DO2s,HnK001017818,180.48,5.53,174.95,USD,1.0
stripe_payments,pi_3RiIwzBQ61UuLJWK2D1UGJBe,HnC010011404,693.23,20.4,672.83,USD,1.0
stripe_payments,pi_3RiIwYBQ61UuLJWK2Q5rLqBq,HnC010011403,483.45,14.32,469.13,USD,1.0
stripe_payments,pi_3RiIq6LbZ7P2XrWw0n42u5gK-refund,CEFE000002081,596.73,26.56,570.17,USD,0.724139
stripe_payments,pi_3RiIn8LbZ7P2XrWw1EhJJSbF,CEFE000002080,395.47,17.7,377.77,USD,0.724139
stripe_payments,pi_3RiIk4KBRFHIrdpE15R5qprP,HnK001017816,110.47,3.5,106.97,USD,1.0
stripe_payments,pi_3RiIjdKBRFHIrdpE1vJ9UZzL,HnK001017815,149.71,4.64,145.07,USD,1.0
paypal_express,2LU72872EG471115C,HnC010011402,744.35,24.98,719.37,USD,1.0
stripe_payments,pi_3RiIgPBQ61UuLJWK0lcnoQpC,HnC010011401,110.78,3.51,107.27,USD,1.0
stripe_payments,pi_3RiIasBQ61UuLJWK0HCjyLvJ,HnC010011400,573.23,16.92,556.31,USD,1.0
stripe,pi_3RiIVcLbZ7P2XrWw0nmMtMht,FEUK001000082,311.54,14.01,297.53,USD,1.34622
stripe_payments,pi_3RiI8aKBRFHIrdpE0lWC6gH7,HnK001017814,1673.32,48.83,1624.49,USD,1.0
stripe_payments,pi_3RiHm8LbZ7P2XrWw05a0pkqk,CEFE000002079,226.25,10.26,215.99,USD,0.725386
stripe_payments,pi_3RiHaFKBRFHIrdpE113z07Ps,HnK001017813,121.25,3.82,117.43,USD,1.0
stripe_payments,pi_3RiHWGBQ61UuLJWK245phOdM,HnC010011398,324.1,9.7,314.4,USD,1.0
stripe_payments,pi_3RiHLDBQ61UuLJWK0GEUYAlc,HnC010011397,1550.17,45.25,1504.92,USD,1.0
stripe_payments,pi_3RiHIDBQ61UuLJWK28C3Lpsq,HnC010011396,63.49,2.14,61.35,USD,1.0
stripe_payments,pi_3RiH9kBQ61UuLJWK1LPtEbl5,HnC010011395,48.64,1.71,46.93,USD,1.0
stripe_payments,pi_3RiGw7KBRFHIrdpE1pM95Voq,HnK001017811,524.29,15.5,508.79,USD,1.0
stripe_payments,pi_3RiGtRBQ61UuLJWK19agoYmB-refund,HnC010011394,98.58,3.16,95.42,USD,1.0
stripe_payments,pi_3RiGmGKBRFHIrdpE0xRP6B1w,HnK001017810,52.54,1.82,50.72,USD,1.0
stripe_payments,pi_3RiGcnKBRFHIrdpE0QxnkA7J,HnK001017809,361.83,10.79,351.04,USD,1.0
stripe_payments,pi_3RiGTVKBRFHIrdpE0rBgEI1e,HnK001017808,140.89,4.39,136.5,USD,1.0
stripe_payments,pi_3RiGEMKBRFHIrdpE1WU64Hjj,HnK001017807,70.52,2.35,68.17,USD,1.0
stripe_payments,pi_3RiFydKBRFHIrdpE1iUmzENp,HnK001017806,359.38,10.72,348.66,USD,1.0
paypal_express,9NB81568AJ595110T,HnC010011392,3648.72,120.53,3528.19,USD,1.0
paypal_express,5EH04180FK865642J,HnK001017805,100.72,3.8,96.92,USD,1.0
stripe_payments,pi_3RiFafKBRFHIrdpE0att8zGO,HnK001017804,119.93,3.78,116.15,USD,1.0
stripe_payments,pi_3RiFQ8BQ61UuLJWK2aLlFYOs,HnC010011391,301.8,9.05,292.75,USD,1.0
stripe_payments,pi_3RiFJ4KBRFHIrdpE1COWkKSr,HnK001017803,117.62,3.71,113.91,USD,1.0
stripe_payments,pi_3RiFEvKBRFHIrdpE0hZuwzUL,HnK001017802,350.85,10.47,340.38,USD,1.0
stripe_payments,pi_3RiFCFBQ61UuLJWK19dhNqAq,HnC010011390,103.07,3.29,99.78,USD,1.0
stripe_payments,pi_3RiF7yLbZ7P2XrWw1bhAxMQp,FE001016377,305.38,9.16,296.22,USD,1.0
stripe_payments,pi_3RiExyKBRFHIrdpE1IrNhKun,HnK001017801,201.21,6.14,195.07,USD,1.0
stripe_payments,pi_3RiEqPKBRFHIrdpE0GZSYToF,HnK001017800,150.38,4.66,145.72,USD,1.0
stripe_payments,pi_3RiEpRLbZ7P2XrWw0Zab0mEf,CEFE000002078,78.2,3.74,74.46,USD,0.725386
stripe_payments,pi_3RiEdgBQ61UuLJWK1wOJ6WeD,HnC010011389,311.54,9.33,302.21,USD,1.0
stripe_payments,pi_3RiESUKBRFHIrdpE080fJNiL,HnK001017799,92.06,2.97,89.09,USD,1.0
stripe_payments,pi_3RiEQZLbZ7P2XrWw1cmPUIE3,FE001016376,254.87,7.69,247.18,USD,1.0
stripe_payments,pi_3RiDvvLbZ7P2XrWw0S9STKEM,CEFE000002077,461.53,20.61,440.92,USD,0.72503
stripe_payments,pi_3RiDSCBQ61UuLJWK0kb38lmZ-refund,HnC010011388,171.9,5.29,166.61,USD,1.0
stripe_payments,pi_3RiDCXKBRFHIrdpE0M6bvnu2-refund,HnK001017798,117.04,3.69,113.35,USD,1.0
stripe_payments,pi_3RiAzfBQ61UuLJWK0iAp0kN9,HnC010011387,133.97,4.19,129.78,USD,1.0
stripe_payments,pi_3RiAtYLbZ7P2XrWw0zlKdUi0,CEFE000002076,314.69,14.15,300.54,USD,0.723515
stripe_payments,pi_3Ri7PvKBRFHIrdpE0TtIN9Ej,HnK001017797,123.38,3.88,119.5,USD,1.0
stripe_payments,pi_3Ri6rWLbZ7P2XrWw3uEeGcXQ,FE001016375,316.35,9.47,306.88,USD,1.0
paypal_express,6XN14849480919910,HnK001017796,58.51,2.41,56.1,USD,1.0
paypal_express,13B64888SJ3848006,HnK001017795,173.7,6.2,167.5,USD,1.0
stripe_payments,pi_3Ri5fnKBRFHIrdpE0rdpuLPC,HnK001017794,113.11,3.58,109.53,USD,1.0
stripe_payments,pi_3Ri5YsKBRFHIrdpE1pEEhvf4,HnK001017793,288.6,8.67,279.93,USD,1.0
stripe_payments,pi_3Ri4DFKBRFHIrdpE0AafKMs9,HnK001017792,198.72,6.06,192.66,USD,1.0
stripe_payments,pi_3Ri27XKBRFHIrdpE0e9BinXw,HnK001017789,111.15,3.52,107.63,USD,1.0
stripe_payments,pi_3Ri1d0KBRFHIrdpE1Ed6KIey,HnK001017788,229.69,6.96,222.73,USD,1.0
stripe_payments,pi_3Ri1HLKBRFHIrdpE1njwG5vK-refund,HnK001017787,318.8,9.55,309.25,USD,1.0
stripe_payments,pi_3Ri13kKBRFHIrdpE1aVEHH0l,HnK001017786,35.61,1.33,34.28,USD,1.0
stripe_payments,pi_3Ri01bKBRFHIrdpE0d1UqGV6-refund,HnK001017785,252.21,7.61,244.6,USD,1.0
stripe_payments,pi_3Ri013KBRFHIrdpE01TS4Npl,HnK001017784,52.18,1.81,50.37,USD,1.0
stripe_payments,pi_3Rhzl7KBRFHIrdpE0M6IKqv9,HnK001017783,127.68,4.0,123.68,USD,1.0
stripe_payments,pi_3RhzgdKBRFHIrdpE18SwNWh9,HnK001017782,102.13,3.26,98.87,USD,1.0
stripe_payments,pi_3RhzfnKBRFHIrdpE0L8Lc9tm,HnK001017781,185.27,5.67,179.6,USD,1.0
stripe_payments,pi_3RhzSdCyhgPTsSxt1nhCcG11,WTB000010086,79.67,2.61,77.06,USD,1.0
stripe_payments,pi_3RhySqBQ61UuLJWK1dWZ00GS,HnC010011386,185.57,5.68,179.89,USD,1.0
stripe_payments,pi_3RhyOkKBRFHIrdpE0cMfWqpD,HnK001017780,43.66,1.57,42.09,USD,1.0
stripe_payments,pi_3RhxpcKBRFHIrdpE1xtZhPst,HnK001017779,142.56,4.43,138.13,USD,1.0
stripe_payments,pi_3RhxgIKBRFHIrdpE0jolYBip,HnK001017778,55.26,1.9,53.36,USD,1.0
paypal_express,6V281505NY7380503,HnC010011385,449.89,15.29,434.6,USD,1.0
paypal_express,08892036L2939652A,HnK001017777,100.05,3.78,96.27,USD,1.0
paypal_express,13M725044V548615C,HnK001017774,0.0,0.0,0.0,Refunded,1.0
paypal_express,6WA56170JJ643535L,HnK001017773,125.11,4.61,120.5,USD,1.0
paypal_express,5BR87212L45307329,HnK001017772,73.15,2.9,70.25,USD,1.0
stripe_payments,pi_3RhwnjKBRFHIrdpE0YedvYId,HnK001017771,270.25,8.14,262.11,USD,1.0
paypal_express,12J73535XA653722S,HnK001017770,148.22,5.37,142.85,USD,1.0
stripe_payments,pi_3RhwLYKBRFHIrdpE0jMnBY4E-refund,HnK001017769,401.3,11.94,389.36,USD,1.0
stripe_payments,pi_3RhwIdKBRFHIrdpE02rzSJc5,HnK001017768,174.18,5.35,168.83,USD,1.0
paypal_express,0T217323B4212914H,HnK001017766,85.8,3.31,82.49,USD,1.0
stripe_payments,pi_3RhwAFKBRFHIrdpE0wRag6JN,HnK001017764,142.43,4.43,138.0,USD,1.0
stripe_payments,pi_3Rhw7AKBRFHIrdpE0p5knf5J-refund,HnK001017763,115.92,3.66,112.26,USD,1.0
stripe_payments,pi_3Rhw0WKBRFHIrdpE0ZZS5pPD,HnK001017762,200.4,6.11,194.29,USD,1.0
stripe_payments,pi_3RhvwkKBRFHIrdpE0oRNFDr1,HnK001017761,48.38,1.7,46.68,USD,1.0
paypal_express,9CR33757CK323100E,WTB000010085,190.89,6.77,184.12,USD,1.0
stripe_payments,pi_3RhvfRBQ61UuLJWK2uEk9mfL,HnC010011384,192.92,5.89,187.03,USD,1.0
stripe_payments,pi_3RhvT8KBRFHIrdpE1G2WbW3u,HnK001017760,197.85,6.04,191.81,USD,1.0
stripe_payments,pi_3Rhv34KBRFHIrdpE0awDeRQn,HnK001017759,64.72,2.18,62.54,USD,1.0
paypal_express,8XB30661P81241006,HnK001017758,194.49,6.89,187.6,USD,1.0
stripe_payments,pi_3Rhuy6KBRFHIrdpE04EBHtd5-refund,HnK001017757,277.07,8.34,268.73,USD,1.0
stripe_payments,pi_3RhutXKBRFHIrdpE0WWqW7Tp,HnK001017756,76.16,2.51,73.65,USD,1.0
paypal_express,19590985SB114993E,HnC010011383,206.26,7.28,198.98,USD,1.0
paypal_express,5GT619894C8323114,HnC010011382,53.05,2.24,50.81,USD,1.0
stripe_payments,pi_3Rhu0RLbZ7P2XrWw25SHVgd7,FE001016374,180.28,5.53,174.75,USD,1.0
stripe_payments,pi_3RhtfyKBRFHIrdpE0U1s5E6q,HnK001017754,213.93,6.5,207.43,USD,1.0
stripe_payments,pi_3RhschKBRFHIrdpE1MIsZeK7,HnK001017752,79.6,2.61,76.99,USD,1.0
paypal_express,678694277N765560C,HnK001017751,71.6,2.85,68.75,USD,1.0
paypal_express,0WH45847R0962354G,HnK001017750,239.92,8.38,231.54,USD,1.0
stripe_payments,pi_3RhlTUKBRFHIrdpE0wVs4d4p,HnK001017749,126.57,3.97,122.6,USD,1.0
paypal_express,23W57532X1116820R,HnC010011381,202.85,7.16,195.69,USD,1.0
stripe_payments,pi_3RhkysLbZ7P2XrWw1bZeaZbo,CEFE000002075,572.89,25.51,547.38,USD,0.727609
stripe_payments,pi_3RhkbZKBRFHIrdpE0ZI0Y25P,HnK001017748,48.45,1.71,46.74,USD,1.0
paypal_express,1D58976873254345W,HnK001017747,99.49,3.76,95.73,USD,1.0
paypal_express,5UA065896W414940W,HnK001017746,152.46,5.51,146.95,USD,1.0
stripe_payments,pi_3RhiyTKBRFHIrdpE10IHkAgS,HnK001017745,57.57,1.97,55.6,USD,1.0
stripe_payments,pi_3RhigCKBRFHIrdpE0Vwaxb9g,HnK001017744,94.33,3.04,91.29,USD,1.0
stripe_payments,pi_3RhibeKBRFHIrdpE1Y8l9vhr,HnK001017743,124.27,3.9,120.37,USD,1.0
paypal_express,0MF976662W404940P,HnK001017742,661.29,22.25,639.04,USD,1.0
stripe_payments,pi_3Rhhq2LbZ7P2XrWw08NAYXxs,FE001016373,246.23,7.44,238.79,USD,1.0
stripe_payments,pi_3Rhhn7LbZ7P2XrWw1GoG2j0m,FE001016372,246.23,7.44,238.79,USD,1.0
stripe_payments,pi_3RhhiHKBRFHIrdpE0qgk1OoA,HnK001017740,245.37,7.42,237.95,USD,1.0
paypal_express,21S08734WP964253D,HnK001017741,288.74,9.99,278.75,USD,1.0
paypal_express,0HU077827X4913819,HnK001017739,187.79,6.67,181.12,USD,1.0
paypal_express,5H78363025815680S,HnK001017738,194.49,6.89,187.6,USD,1.0
stripe_payments,pi_3Rhh2NKBRFHIrdpE0IDnNJaF,HnK001017737,139.62,4.35,135.27,USD,1.0
paypal_express,0A202903KH5412354,HnK001017736,176.95,6.31,170.64,USD,1.0
stripe_payments,pi_3RhfssKBRFHIrdpE0JKOtUSH,HnK001017735,142.22,4.42,137.8,USD,1.0
paypal_express,9Y2628748X688651G,HnK001017734,221.75,7.79,213.96,USD,1.0
paypal_express,6WX28238N97364642,HnK001017732,0.0,0.0,0.0,Refunded,1.0
paypal_express,6V6091835L196614N,HnK001017733,257.87,8.97,248.9,USD,1.0
stripe_payments,pi_3RhdqELbZ7P2XrWw2lZveUq9,CEFE000002074,177.35,8.1,169.25,USD,0.727898
stripe_payments,pi_3Rhd0oKBRFHIrdpE0pEJswHd,HnK001017731,165.53,5.1,160.43,USD,1.0
paypal_express,89R80180HT2583601,HnK001017730,0.0,0.0,0.0,Refunded,1.0
stripe,pi_3RhcjrLbZ7P2XrWw3xWxLn85,FEUK001000081,266.42,12.02,254.4,USD,1.35089
stripe_payments,pi_3RhcROKBRFHIrdpE0s8nxxL4,HnK001017729,124.08,3.9,120.18,USD,1.0
stripe_payments,pi_3RhcBNLbZ7P2XrWw3x8zCUkc,FE001016371,361.37,10.78,350.59,USD,1.0
stripe_payments,pi_3Rhc3CKBRFHIrdpE0aJQ9rdn,HnK001017728,124.71,3.92,120.79,USD,1.0
stripe_payments,pi_3RhbstKBRFHIrdpE09DhopB5,HnK001017727,381.57,11.37,370.2,USD,1.0
stripe_payments,pi_3RhbeBKBRFHIrdpE09gII0sp,HnK001017726,191.29,5.85,185.44,USD,1.0
stripe_payments,pi_3RhbTtLbZ7P2XrWw1DBPlvsw,FE001016370,287.18,8.63,278.55,USD,1.0
stripe_payments,pi_3RhbJmBQ61UuLJWK0LFiNlVK,HnC010011379,308.63,9.25,299.38,USD,1.0
stripe_payments,pi_3RhbFwKBRFHIrdpE0QYIyXux,HnK001017725,190.92,5.84,185.08,USD,1.0
stripe_payments,pi_3RhaklKBRFHIrdpE1fwOPW52,HnK001017724,281.08,8.45,272.63,USD,1.0
stripe_payments,pi_3RhabXKBRFHIrdpE1TCS31iB,HnK001017723,174.32,5.36,168.96,USD,1.0
stripe_payments,pi_3RhaLlKBRFHIrdpE1YtTTZ2L,HnK001017722,869.72,25.52,844.2,USD,1.0
paypal_express,3BM69722D34653001,HnK001017720,46.3,2.01,44.29,USD,1.0
paypal_express,1DG484467B537225T,HnK001017719,47.49,2.05,45.44,USD,1.0
stripe_payments,pi_3RhZm3BQ61UuLJWK1fkQ3Pf4,HnC010011378,198.67,6.06,192.61,USD,1.0
paypal_express,30B16936KX753711X,HnK001017718,437.27,14.88,422.39,USD,1.0
stripe_payments,pi_3RhYV8KBRFHIrdpE0TvHlWCq-refund,HnK001017715,158.08,4.88,153.2,USD,1.0
paypal_express,4T0144809J600370B,HnK001017714,0.0,0.0,0.0,Refunded,1.0
paypal_express,8PE48461FJ716211G,HnK001017713,0.0,0.0,0.0,Refunded,1.0
stripe_payments,pi_3RhYCjKBRFHIrdpE0nrO9aNM,HnK001017712,189.44,5.79,183.65,USD,1.0
stripe_payments,pi_3RhXwyKBRFHIrdpE1aKfHLgH,HnK001017711,272.23,8.19,264.04,USD,1.0
stripe_payments,pi_3RhXU9BQ61UuLJWK09U5m1bD,HnC010011377,150.13,4.65,145.48,USD,1.0
stripe_payments,pi_3RhXBPKBRFHIrdpE15JY7NC5,HnK001017709,100.22,3.21,97.01,USD,1.0
stripe_payments,pi_3RhX7BLbZ7P2XrWw1obY5GPX,CEFE000002073,189.34,8.63,180.71,USD,0.727829
stripe_payments,pi_3RhWY0KBRFHIrdpE1RtYzDYo,HnK001017707,182.37,5.59,176.78,USD,1.0
stripe_payments,pi_3RhVsrKBRFHIrdpE1az0ToQ9,HnK001017706,83.7,2.73,80.97,USD,1.0
stripe_payments,pi_3RhVldKBRFHIrdpE0R5LSbyB,HnK001017705,219.2,6.66,212.54,USD,1.0
stripe_payments,pi_3RhVfrKBRFHIrdpE0ooofZkl,HnK001017704,278.82,8.39,270.43,USD,1.0
stripe_payments,pi_3RhVdwKBRFHIrdpE1o6VeiAJ,HnK001017703,182.9,5.6,177.3,USD,1.0
stripe_payments,pi_3RhUuGKBRFHIrdpE1C0ESLGB,HnK001017702,265.98,8.01,257.97,USD,1.0
paypal_express,5SL37662E3460451U,HnK001017701,306.85,10.59,296.26,USD,1.0
stripe_payments,pi_3RhPzoLbZ7P2XrWw3m0sNQPp,CEFE000002072,97.1,4.57,92.53,USD,0.727898
paypal_express,25772678PD6482918,HnK001017699,189.98,6.74,183.24,USD,1.0
stripe_payments,pi_3RhLwKLbZ7P2XrWw2uvH6PZt,CEFE000002071,111.51,5.21,106.3,USD,0.727829
stripe_payments,pi_3RhLO3KBRFHIrdpE1d3iuEP2,HnK001017698,197.85,6.04,191.81,USD,1.0
paypal_express,4LL81441DC223600C,HnK001017697,199.75,7.06,192.69,USD,1.0
paypal_express,5C223600ED4108014,HnK001017696,367.23,12.57,354.66,USD,1.0
stripe_payments,pi_3RhKBoKBRFHIrdpE1gcZRoq6,HnK001017695,86.1,2.8,83.3,USD,1.0
paypal_express,73328723L09185803,HnK001017694,111.02,4.14,106.88,USD,1.0
stripe_payments,pi_3RhJBXBQ61UuLJWK2vBFAm8q,HnC010011376,502.84,14.88,487.96,USD,1.0
stripe_payments,pi_3RhJ7cKBRFHIrdpE14CHY7aS,HnK001017693,150.76,4.67,146.09,USD,1.0
paypal_express,0J7179127K4380920,HnK001017692,154.37,5.57,148.8,USD,1.0
stripe_payments,pi_3RhH5YKBRFHIrdpE0oJnzlQ7,HnK001017690,213.49,6.49,207.0,USD,1.0
stripe_payments,pi_3RhH4qLbZ7P2XrWw3vJzCbze,CEFE000002070,257.77,11.64,246.13,USD,0.727765
stripe_payments,pi_3RhH27KBRFHIrdpE15GdvK4T,HnK001017689,118.67,3.74,114.93,USD,1.0
stripe_payments,pi_3RhGZjLbZ7P2XrWw3FeGsFI1,CEFE000002069,301.35,13.56,287.79,USD,0.72754
stripe_payments,pi_3RhGYnKBRFHIrdpE0blQ1vS5,HnK001017688,148.98,4.62,144.36,USD,1.0
stripe_payments,pi_3RhGYSKBRFHIrdpE1tDgeEGf,HnK001017687,105.22,3.35,101.87,USD,1.0
stripe_payments,pi_3RhGTqKBRFHIrdpE16vSmSeY,HnK001017686,189.85,5.81,184.04,USD,1.0
stripe_payments,pi_3RhGIoBQ61UuLJWK2TmHaTw6,HnC010011375,362.49,10.81,351.68,USD,1.0
stripe_payments,pi_3RhFqVBQ61UuLJWK12yvRU7i,HnC010011374,1619.72,47.27,1572.45,USD,1.0
paypal_express,1DK25343EB356331F,HnK001017684,46.28,2.01,44.27,USD,1.0
paypal_express,9BW40142AS528074W,HnK001017683,178.13,6.35,171.78,USD,1.0
paypal_express,5J060855CX273391G,HnK001017682,128.95,4.73,124.22,USD,1.0
paypal_express,6DH92122MC1124928,HnK001017681,46.38,2.02,44.36,USD,1.0
paypal_express,47786234M4673935L,HnC010011373,550.6,18.6,532.0,USD,1.0
stripe_payments,pi_3RhEGaBQ61UuLJWK0Rlk7EEm,HnC010011372,136.2,4.25,131.95,USD,1.0
stripe_payments,pi_3RhEC8KBRFHIrdpE1gn3Pesz,HnK001017680,171.34,5.27,166.07,USD,1.0
paypal_express,6EX40406GE620653V,HnK001017679,112.76,4.2,108.56,USD,1.0
stripe_payments,pi_3RhE4gKBRFHIrdpE1bYEVSMT,HnK001017678,115.1,3.64,111.46,USD,1.0
paypal_express,3D938052N5807230W,HnK001017677,115.8,6.04,109.76,USD,1.0
